L358427,,,,School Age 2,25,18,Transportation
L358427,,,,School Age 3,25,18,Yes
L358427,,,,,,,
L358427,,,,,,,
,,,,,,,
,,,,,,,
L358445,Day,Time,,Services,FullTime,PartTime,Capacity
L358445,Monday,No Information Available,,Infant 1,30,30,111 Children
L358445,Tuesday,No Information Available,,Toddler 1,26,26,CCCAP Subsidy
L358445,Wednesday,No Information Available,,Toddler 2,26,26,Accepted
L358445,Thursday,No Information Available,,Preschool 1,24,20,Acceditations
L358445,Friday,No Information Available,,Preschool 2,24,20,No
L358445,Saturday,No Information Available,,Preschool 3,24,20,Food Permit
L358445,Sunday,No Information Available,,School Age 1,25,17,Yes
L358445,,,,School Age 2,25,,Transportation
L358445,,,,,,,Yes
L358445,,,,,,,
L358445,,,,,,,
,,,,,,,
,,,,,,,
L358467,Day,Time,,Services,FullTime,PartTime,Capacity
L358467,Monday,6:30 AM - 6:00 PM,,Infant 1,30,,79 Children
L358467,Tuesday,6:30 AM - 6:00 PM,,Toddler 1,28,,CCCAP Subsidy
L358467,Wednesday,6:30 AM - 6:00 PM,,Toddler 2,28,,Accepted
L358467,Thursday,6:30 AM - 6:00 PM,,Preschool 1,26,20,Acceditations
L358467,Friday,6:30 AM - 6:00 PM,,Preschool 2,26,20,No
L358467,Saturday,No Information Available,,Preschool 3,26,20,Food Permit
L358467,Sunday,No Information Available,,School Age 1,24,19,No
L358467,,,,School Age 2,24,19,Transportation
L358467,,,,School Age 3,24,19,No
L358467,,,,,,,
L358467,,,,,,,
,,,,,,,
,,,,,,,
L358518,Day,Time,,Services,FullTime,PartTime,Capacity
L358518,Monday,7:00 AM - 6:00 PM,,Preschool 3,27.6,16,150 Children
L358518,Tuesday,7:00 AM - 6:00 PM,,School Age 1,27.6,16,CCCAP Subsidy
L358518,Wednesday,7:00 AM - 6:00 PM,,School Age 2,27.6,16,Accepted
L358518,Thursday,7:00 AM - 6:00 PM,,School Age 3,27.6,16,Acceditations
L358518,Friday,7:00 AM - 6:00 PM,,,,,No
L358518,Saturday,No Information Available,,,,,Food Permit
L358518,Sunday,No Information Available,,,,,Yes
L358518,,,,,,,Transportation
L358518,,,,,,,Yes
L358518,,,,,,,
L358518,,,,,,,
,,,,,,,
,,,,,,,
L358528,Day,Time,,Services,FullTime,PartTime,Capacity
L358528,Monday,7:00 AM - 6:00 PM,,Preschool 3,27.6,16,99 Children
L358528,Tuesday,7:00 AM - 6:00 PM,,School Age 1,27.6,16,CCCAP Subsidy
L358528,Wednesday,7:00 AM - 6:00 PM,,School Age 2,27.6,16,Accepted
L358528,Thursday,7:00 AM - 6:00 PM,,School Age 3,27.6,16,Acceditations
L358528,Friday,7:00 AM - 6:00 PM,,,,,No
L358528,Saturday,No Information Available,,,,,Food Permit
L358528,Sunday,No Information Available,,,,,Yes
L358528,,,,,,,Transportation
L358528,,,,,,,Yes
L358528,,,,,,,
L358528,,,,,,,
,,,,,,,
,,,,,,,
L358568,Day,Time,,Services,FullTime,PartTime,Capacity
L358568,Monday,6:30 AM - 6:00 PM,,Toddler 2,38.8,18.5,206 Children
L358568,Tuesday,6:30 AM - 6:00 PM,,Preschool 1,37.07,17.34,CCCAP Subsidy
L358568,Wednesday,6:30 AM - 6:00 PM,,Preschool 2,37.07,17.34,Accepted
L358568,Thursday,6:30 AM - 6:00 PM,,Preschool 3,37.07,17.34,Acceditations
L358568,Friday,6:30 AM - 6:00 PM,,School Age 1,35,15,No
L358568,Saturday,No Information Available,,School Age 2,35,15,Food Permit
L358568,Sunday,No Information Available,,School Age 3,35,15,Yes
L358568,,,,,,,Transportation
L358568,,,,,,,Yes
L358568,,,,,,,
L358568,,,,,,,
,,,,,,,
,,,,,,,
L358574,Day,Time,,Services,FullTime,PartTime,Capacity
L358574,Monday,6:00 AM - 6:00 PM,,Infant 1,49,,87 Children
L358574,Tuesday,6:00 AM - 6:00 PM,,Toddler 1,47,,CCCAP Subsidy
L358574,Wednesday,6:00 AM - 6:00 PM,,Toddler 2,45,,Accepted
L358574,Thursday,6:00 AM - 6:00 PM,,Preschool 1,43,,Acceditations
L358574,Friday,6:00 AM - 6:00 PM,,Preschool 2,41,,No
L358574,Saturday,No Information Available,,Preschool 3,41,,Food Permit
L358574,Sunday,No Information Available,,,,,Yes
L358574,,,,,,,Transportation
L358574,,,,,,,Yes
L358574,,,,,,,
L358574,,,,,,,
,,,,,,,
,,,,,,,
L358592,Day,Time,,Services,FullTime,PartTime,Capacity
L358592,Monday,7:30 AM - 5:30 PM,,Infant 1,33,,172 Children
L358592,Tuesday,7:30 AM - 5:30 PM,,Toddler 1,33,,CCCAP Subsidy
L358592,Wednesday,7:30 AM - 5:30 PM,,Toddler 2,33,,Accepted
L358592,Thursday,7:30 AM - 5:30 PM,,Preschool 1,30,,Acceditations
L358592,Friday,7:30 AM - 5:30 PM,,Preschool 2,30,25,No
L358592,Saturday,No Information Available,,Preschool 3,30,22,Food Permit
L358592,Sunday,No Information Available,,School Age 1,30,22,Yes
L358592,,,,School Age 2,30,22,Transportation
L358592,,,,,,,Yes
L358592,,,,,,,
L358592,,,,,,,
,,,,,,,
,,,,,,,
L358597,Day,Time,,Services,FullTime,PartTime,Capacity
L358597,Monday,6:30 AM - 10:00 PM,,Infant 1,34,24,76 Children
L358597,Tuesday,6:30 AM - 10:00 PM,,Toddler 1,34,24,CCCAP Subsidy
L358597,Wednesday,6:30 AM - 10:00 PM,,Toddler 2,34,24,Accepted
L358597,Thursday,6:30 AM - 10:00 PM,,Preschool 1,32,24,Acceditations
L358597,Friday,6:30 AM - 10:00 PM,,Preschool 2,32,24,No
L358597,Saturday,No Information Available,,Preschool 3,32,24,Food Permit
L358597,Sunday,No Information Available,,School Age 1,30,24,Yes
L358597,,,,School Age 2,30,,Transportation
L358597,,,,,,,Yes
L358597,,,,,,,
L358597,,,,,,,
,,,,,,,
,,,,,,,
L358622,Day,Time,,Services,FullTime,PartTime,Capacity
L358622,Monday,7:00 AM - 6:00 PM,,Infant 1,39,39,300 Children
L358622,Tuesday,7:00 AM - 6:00 PM,,Toddler 1,37.6,37.6,CCCAP Subsidy
L358622,Wednesday,7:00 AM - 6:00 PM,,Toddler 2,34.6,34.6,Accepted
L358622,Thursday,7:00 AM - 6:00 PM,,Preschool 1,32.4,32.4,Acceditations
L358622,Friday,7:00 AM - 6:00 PM,,Preschool 2,31,31,No
L358622,Saturday,No Information Available,,,,,Food Permit
L358622,Sunday,No Information Available,,,,,Yes
L358622,,,,,,,Transportation
L358622,,,,,,,Yes
L358622,,,,,,,
L358622,,,,,,,
,,,,,,,
,,,,,,,
L358644,Day,Time,,Services,FullTime,PartTime,Capacity
L358644,Monday,8:00 AM - 5:30 PM,,Infant 1,41,49,303 Children
L358644,Tuesday,8:00 AM - 5:30 PM,,Toddler 1,41,49,CCCAP Subsidy
L358644,Wednesday,8:00 AM - 5:30 PM,,Toddler 2,39,49,No
L358644,Thursday,8:00 AM - 5:30 PM,,Preschool 1,36,49,Acceditations
L358644,Friday,8:00 AM - 5:30 PM,,Preschool 2,36,49,No
L358644,Saturday,No Information Available,,Preschool 3,36,49,Food Permit
L358644,Sunday,No Information Available,,,,,Yes
L358644,,,,,,,Transportation
L358644,,,,,,,No
L358644,,,,,,,
L358644,,,,,,,
,,,,,,,
,,,,,,,
L358674,Day,Time,,Services,FullTime,PartTime,Capacity
L358674,Monday,6:00 AM - 12:00 AM,,Infant 1,30,22,50 Children
L358674,Tuesday,6:00 AM - 12:00 AM,,Toddler 1,30,22,CCCAP Subsidy
L358674,Wednesday,6:00 AM - 12:00 AM,,Toddler 2,30,22,Accepted
L358674,Thursday,6:00 AM - 12:00 AM,,Preschool 1,26,19,Acceditations
L358674,Friday,6:00 AM - 12:00 AM,,Preschool 2,26,19,No
L358674,Saturday,6:00 AM - 12:00 AM,,Preschool 3,22,16,Food Permit
L358674,Sunday,No Information Available,,School Age 1,22,16,Yes
L358674,,,,School Age 2,22,16,Transportation
L358674,,,,,,,No
L358674,,,,,,,
L358674,,,,,,,
,,,,,,,
,,,,,,,
L358701,Day,Time,,Services,FullTime,PartTime,Capacity
L358701,Monday,7:00 AM - 6:00 PM,,Preschool 2,27.2,16,99 Children
L358701,Tuesday,7:00 AM - 6:00 PM,,Preschool 3,27.2,16,CCCAP Subsidy
L358701,Wednesday,7:00 AM - 6:00 PM,,School Age 1,27.2,16,Accepted
L358701,Thursday,7:00 AM - 6:00 PM,,School Age 2,27.2,16,Acceditations
L358701,Friday,7:00 AM - 6:00 PM,,School Age 3,27.2,16,No
L358701,Saturday,No Information Available,,,,,Food Permit
L358701,Sunday,No Information Available,,,,,Yes
L358701,,,,,,,Transportation
L358701,,,,,,,Yes
L358701,,,,,,,
L358701,,,,,,,
,,,,,,,
,,,,,,,
L358705,Day,Time,,Services,FullTime,PartTime,Capacity
L358705,Monday,7:00 AM - 4:00 PM,,Infant 1,25,25,30 Children
L358705,Tuesday,7:00 AM - 4:00 PM,,Toddler 1,24,24,CCCAP Subsidy
L358705,Wednesday,7:00 AM - 4:00 PM,,Toddler 2,24,24,Accepted
L358705,Thursday,7:00 AM - 4:00 PM,,Preschool 1,22,22,Acceditations
L358705,Friday,7:00 AM - 4:00 PM,,Preschool 2,22,22,No
L358705,Saturday,No Information Available,,Preschool 3,21,21,Food Permit
L358705,Sunday,No Information Available,,School Age 1,20,20,Yes
L358705,,,,School Age 2,20,20,Transportation
L358705,,,,,,,No
L358705,,,,,,,
L358705,,,,,,,
,,,,,,,
,,,,,,,
L358725,Day,Time,,Services,FullTime,PartTime,Capacity
L358725,Monday,5:30 AM - 7:30 PM,,Infant 1,31,35,115 Children
L358725,Tuesday,5:30 AM - 7:30 PM,,Toddler 1,29,35,CCCAP Subsidy
L358725,Wednesday,5:30 AM - 7:30 PM,,Toddler 2,29,35,Accepted
L358725,Thursday,5:30 AM - 7:30 PM,,Preschool 1,27.6,35,Acceditations
L358725,Friday,5:30 AM - 7:30 PM,,Preschool 2,27.6,35,No
L358725,Saturday,No Information Available,,Preschool 3,25.6,35,Food Permit
L358725,Sunday,No Information Available,,School Age 1,24,35,Yes
L358725,,,,School Age 2,24,35,Transportation
L358725,,,,,,,Yes
L358725,,,,,,,
L358725,,,,,,,
,,,,,,,
,,,,,,,
L358738,Day,Time,,Services,FullTime,PartTime,Capacity
L358738,Monday,7:00 AM - 6:00 PM,,Infant 1,33,20,131 Children
L358738,Tuesday,7:00 AM - 6:00 PM,,Toddler 1,33,20,CCCAP Subsidy
L358738,Wednesday,7:00 AM - 6:00 PM,,Toddler 2,33,20,No
L358738,Thursday,7:00 AM - 6:00 PM,,Preschool 1,33,20,Acceditations
L358738,Friday,7:00 AM - 6:00 PM,,Preschool 2,33,20,Yes
L358738,Saturday,No Information Available,,Preschool 3,33,20,Food Permit
L358738,Sunday,No Information Available,,School Age 1,33,20,Yes
L358738,,,,School Age 2,33,20,Transportation
L358738,,,,,,,No
L358738,,,,,,,
L358738,,,,,,,
,,,,,,,
,,,,,,,
L358782,Day,Time,,Services,FullTime,PartTime,Capacity
L358782,Monday,6:00 AM - 6:00 PM,,Infant 1,30,15,98 Children
L358782,Tuesday,6:00 AM - 6:00 PM,,Toddler 1,30,15,CCCAP Subsidy
L358782,Wednesday,6:00 AM - 6:00 PM,,Toddler 2,29,14.5,Accepted
L358782,Thursday,6:00 AM - 6:00 PM,,Preschool 1,29,14.5,Acceditations
L358782,Friday,6:00 AM - 6:00 PM,,Preschool 2,29,14.5,No
L358782,Saturday,No Information Available,,Preschool 3,28,14,Food Permit
L358782,Sunday,No Information Available,,School Age 1,,16,Yes
L358782,,,,School Age 2,,16,Transportation
L358782,,,,,,,No
L358782,,,,,,,
L358782,,,,,,,
,,,,,,,
,,,,,,,
L358785,Day,Time,,Services,FullTime,PartTime,Capacity
L358785,Monday,7:30 AM - 5:30 PM,,Infant 1,36,36,103 Children
L358785,Tuesday,7:30 AM - 5:30 PM,,Toddler 1,33,33,CCCAP Subsidy
L358785,Wednesday,7:30 AM - 5:30 PM,,Toddler 2,33,33,Accepted
L358785,Thursday,7:30 AM - 5:30 PM,,Preschool 1,32,24,Acceditations
L358785,Friday,7:30 AM - 5:30 PM,,Preschool 2,32,24,No
L358785,Saturday,No Information Available,,Preschool 3,29,25,Food Permit
L358785,Sunday,No Information Available,,School Age 1,29,25,Yes
L358785,,,,School Age 2,29,25,Transportation
L358785,,,,,,,No
L358785,,,,,,,
L358785,,,,,,,
,,,,,,,
,,,,,,,
L358819,Day,Time,,No Information Available,,Capacity,
L358819,Monday,7:45 AM - 6:00 PM,,,,129 Children,
L358819,Tuesday,7:45 AM - 6:00 PM,,,,CCCAP Subsidy,
L358819,Wednesday,7:45 AM - 6:00 PM,,,,No,
L358819,Thursday,7:45 AM - 6:00 PM,,,,Acceditations,
L358819,Friday,7:45 AM - 6:00 PM,,,,No,
L358819,Saturday,No Information Available,,,,Food Permit,
L358819,Sunday,No Information Available,,,,Yes,
L358819,,,,,,Transportation,
L358819,,,,,,Yes,
L358819,,,,,,,
L358819,,,,,,,
,,,,,,,
,,,,,,,
L358828,Day,Time,,No Information Available,,Capacity,
L358828,Monday,7:45 AM - 6:00 PM,,,,129 Children,
L358828,Tuesday,7:45 AM - 6:00 PM,,,,CCCAP Subsidy,
L358828,Wednesday,7:45 AM - 6:00 PM,,,,No,
L358828,Thursday,7:45 AM - 6:00 PM,,,,Acceditations,
L358828,Friday,7:45 AM - 6:00 PM,,,,No,
L358828,Saturday,No Information Available,,,,Food Permit,
L358828,Sunday,No Information Available,,,,Yes,
L358828,,,,,,Transportation,
L358828,,,,,,Yes,
L358828,,,,,,,
L358828,,,,,,,
,,,,,,,
,,,,,,,
L358858,Day,Time,,Services,FullTime,PartTime,Capacity
L358858,Monday,6:00 AM - 6:00 PM,,Infant 1,25,20,49 Children
L358858,Tuesday,6:00 AM - 6:00 PM,,Toddler 1,25,20,CCCAP Subsidy
L358858,Wednesday,6:00 AM - 6:00 PM,,Toddler 2,25,20,Accepted
L358858,Thursday,6:00 AM - 6:00 PM,,Preschool 1,25,20,Acceditations
L358858,Friday,6:00 AM - 6:00 PM,,Preschool 2,25,20,No Information Available
L358858,Saturday,No Information Available,,Preschool 3,25,20,Food Permit
L358858,Sunday,No Information Available,,School Age 1,25,20,Yes
L358858,,,,School Age 2,25,20,Transportation
L358858,,,,,,,No
L358858,,,,,,,
L358858,,,,,,,
,,,,,,,
,,,,,,,
L358862,Day,Time,,Services,FullTime,PartTime,Capacity
L358862,Monday,6:00 AM - 8:00 PM,,Infant 1,28,24,60 Children
L358862,Tuesday,6:00 AM - 8:00 PM,,Toddler 1,28,24,CCCAP Subsidy
L358862,Wednesday,6:00 AM - 8:00 PM,,Toddler 2,28,24,Accepted
L358862,Thursday,6:00 AM - 8:00 PM,,Preschool 1,25,18,Acceditations
L358862,Friday,6:00 AM - 8:00 PM,,Preschool 2,25,18,No
L358862,Saturday,No Information Available,,Preschool 3,25,18,Food Permit
L358862,Sunday,No Information Available,,School Age 1,21,15,Yes
L358862,,,,School Age 2,21,15,Transportation
L358862,,,,,,,No
L358862,,,,,,,
L358862,,,,,,,
,,,,,,,
,,,,,,,
L358871,Day,Time,,Services,FullTime,PartTime,Capacity
L358871,Monday,6:00 AM - 6:00 PM,,Infant 1,29,18,45 Children
L358871,Tuesday,6:00 AM - 6:00 PM,,Toddler 1,29,18,CCCAP Subsidy
L358871,Wednesday,6:00 AM - 6:00 PM,,Toddler 2,29,18,Accepted
L358871,Thursday,6:00 AM - 6:00 PM,,Preschool 1,29,18,Acceditations
L358871,Friday,6:00 AM - 6:00 PM,,Preschool 2,29,18,No
L358871,Saturday,No Information Available,,Preschool 3,29,18,Food Permit
L358871,Sunday,No Information Available,,School Age 1,29,18,Yes
L358871,,,,School Age 2,29,18,Transportation
L358871,,,,School Age 3,29,18,Yes
L358871,,,,,,,
L358871,,,,,,,
,,,,,,,
,,,,,,,
L358929,Day,Time,,Services,FullTime,PartTime,Capacity
L358929,Monday,7:30 AM - 5:30 PM,,Infant 1,36,36,99 Children
L358929,Tuesday,7:30 AM - 5:30 PM,,Toddler 1,34,34,CCCAP Subsidy
L358929,Wednesday,7:30 AM - 5:30 PM,,Toddler 2,34,34,Accepted
L358929,Thursday,7:30 AM - 5:30 PM,,Preschool 1,32,26,Acceditations
L358929,Friday,7:30 AM - 5:30 PM,,Preschool 2,32,26,No
L358929,Saturday,No Information Available,,Preschool 3,30,25,Food Permit
L358929,Sunday,No Information Available,,School Age 1,30,25,Yes
L358929,,,,School Age 2,30,25,Transportation
L358929,,,,,,,No
L358929,,,,,,,
L358929,,,,,,,
,,,,,,,
,,,,,,,
L358984,Day,Time,,Services,FullTime,PartTime,Capacity
L358984,Monday,8:00 AM - 5:00 PM,,Infant 1,41,,55 Children
L358984,Tuesday,8:00 AM - 5:00 PM,,Toddler 1,41,,CCCAP Subsidy
L358984,Wednesday,8:00 AM - 5:00 PM,,Toddler 2,41,,Accepted
L358984,Thursday,8:00 AM - 5:00 PM,,Preschool 1,38,,Acceditations
L358984,Friday,8:00 AM - 5:00 PM,,Preschool 2,38,,No
L358984,Saturday,No Information Available,,Preschool 3,38,,Food Permit
L358984,Sunday,No Information Available,,School Age 1,30,,Yes
L358984,,,,School Age 2,30,,Transportation
L358984,,,,,,,No
L358984,,,,,,,
L358984,,,,,,,
,,,,,,,
,,,,,,,
L359008,Day,Time,,Services,FullTime,PartTime,Capacity
L359008,Monday,8:00 AM - 5:30 PM,,Toddler 2,72,32,49 Children
L359008,Tuesday,8:00 AM - 5:30 PM,,Preschool 1,65.75,33.75,CCCAP Subsidy
L359008,Wednesday,8:00 AM - 5:30 PM,,Preschool 2,65.75,33.75,Accepted
L359008,Thursday,8:00 AM - 5:30 PM,,Preschool 3,65.75,33.75,Acceditations
L359008,Friday,8:00 AM - 5:30 PM,,,,,Yes
L359008,Saturday,No Information Available,,,,,Food Permit
L359008,Sunday,No Information Available,,,,,No
L359008,,,,,,,Transportation
L359008,,,,,,,Yes
L359008,,,,,,,
L359008,,,,,,,
,,,,,,,
,,,,,,,
L359060,Day,Time,,Services,FullTime,PartTime,Capacity
L359060,Monday,5:00 AM - 6:00 PM,,Infant 1,27,20,77 Children
L359060,Tuesday,5:00 AM - 6:00 PM,,Toddler 1,27,20,CCCAP Subsidy
L359060,Wednesday,5:00 AM - 6:00 PM,,Toddler 2,27,20,Accepted
L359060,Thursday,5:00 AM - 6:00 PM,,Preschool 1,25,18,Acceditations
L359060,Friday,5:00 AM - 6:00 PM,,Preschool 2,25,18,No
L359060,Saturday,No Information Available,,Preschool 3,25,18,Food Permit
L359060,Sunday,No Information Available,,School Age 1,25,18,Yes
L359060,,,,School Age 2,25,18,Transportation
L359060,,,,,,,No
L359060,,,,,,,
L359060,,,,,,,
,,,,,,,
,,,,,,,
L359073,Day,Time,,Services,FullTime,PartTime,Capacity
L359073,Monday,6:00 AM - 6:00 PM,,Infant 1,28,20,45 Children
L359073,Tuesday,6:00 AM - 6:00 PM,,Toddler 1,28,20,CCCAP Subsidy
L359073,Wednesday,6:00 AM - 6:00 PM,,Toddler 2,28,20,Accepted
L359073,Thursday,6:00 AM - 6:00 PM,,Preschool 1,25,18,Acceditations
L359073,Friday,6:00 AM - 6:00 PM,,Preschool 2,25,18,No
L359073,Saturday,No Information Available,,Preschool 3,25,18,Food Permit
L359073,Sunday,No Information Available,,School Age 1,21,15,Yes
L359073,,,,School Age 2,21,15,Transportation
L359073,,,,School Age 3,21,15,No
L359073,,,,,,,
L359073,,,,,,,
,,,,,,,
,,,,,,,
L359091,Day,Time,,Services,FullTime,PartTime,Capacity
L359091,Monday,7:00 AM - 6:00 PM,,Preschool 3,27.6,16,153 Children
L359091,Tuesday,7:00 AM - 6:00 PM,,School Age 1,27.6,16,CCCAP Subsidy
L359091,Wednesday,7:00 AM - 6:00 PM,,School Age 2,27.6,16,Accepted
L359091,Thursday,7:00 AM - 6:00 PM,,School Age 3,27.6,16,Acceditations
L359091,Friday,7:00 AM - 6:00 PM,,,,,No
L359091,Saturday,No Information Available,,,,,Food Permit
L359091,Sunday,No Information Available,,,,,Yes
L359091,,,,,,,Transportation
L359091,,,,,,,Yes
L359091,,,,,,,
L359091,,,,,,,
,,,,,,,
,,,,,,,
L359094,Day,Time,,Services,FullTime,PartTime,Capacity
L359094,Monday,7:00 AM - 6:00 PM,,Preschool 1,25,,58 Children
L359094,Tuesday,7:00 AM - 6:00 PM,,Preschool 2,25,,CCCAP Subsidy
L359094,Wednesday,7:00 AM - 6:00 PM,,School Age 1,,14.11,Accepted
L359094,Thursday,7:00 AM - 6:00 PM,,School Age 2,,14.11,Acceditations
L359094,Friday,7:00 AM - 6:00 PM,,,,,No Information Available
L359094,Saturday,No Information Available,,,,,Food Permit
L359094,Sunday,No Information Available,,,,,Yes
L359094,,,,,,,Transportation
L359094,,,,,,,Yes
L359094,,,,,,,
L359094,,,,,,,
,,,,,,,
,,,,,,,
L359109,Day,Time,,No Information Available,,Capacity,
L359109,Monday,7:30 AM - 5:00 PM,,,,117 Children,
L359109,Tuesday,7:30 AM - 5:00 PM,,,,CCCAP Subsidy,
L359109,Wednesday,7:30 AM - 5:00 PM,,,,No,
L359109,Thursday,7:30 AM - 5:00 PM,,,,Acceditations,
L359109,Friday,7:30 AM - 5:00 PM,,,,No,
L359109,Saturday,No Information Available,,,,Food Permit,
L359109,Sunday,No Information Available,,,,Yes,
L359109,,,,,,Transportation,
L359109,,,,,,Yes,
L359109,,,,,,,
L359109,,,,,,,
,,,,,,,
,,,,,,,
L359123,Day,Time,,Services,FullTime,PartTime,Capacity
L359123,Monday,6:00 AM - 7:00 PM,,Infant 1,31,31,189 Children
L359123,Tuesday,6:00 AM - 7:00 PM,,Toddler 1,31,31,CCCAP Subsidy
L359123,Wednesday,6:00 AM - 7:00 PM,,Toddler 2,31,31,Accepted
L359123,Thursday,6:00 AM - 7:00 PM,,Preschool 1,29,29,Acceditations
L359123,Friday,6:00 AM - 7:00 PM,,Preschool 2,29,29,No
L359123,Saturday,No Information Available,,Preschool 3,27,20,Food Permit
L359123,Sunday,No Information Available,,School Age 1,27,20,Yes
L359123,,,,School Age 2,27,20,Transportation
L359123,,,,,,,No
L359123,,,,,,,
L359123,,,,,,,
,,,,,,,
,,,,,,,
L359131,Day,Time,,Services,FullTime,PartTime,Capacity
L359131,Monday,9:00 AM - 5:00 PM,,Infant 1,35,29,25 Children
L359131,Tuesday,9:00 AM - 5:00 PM,,Toddler 1,35,26,CCCAP Subsidy
L359131,Wednesday,9:00 AM - 5:00 PM,,Toddler 2,30,24,Accepted
L359131,Thursday,9:00 AM - 5:00 PM,,Preschool 1,30,24,Acceditations
L359131,Friday,9:00 AM - 5:00 PM,,Preschool 2,30,24,No
L359131,Saturday,No Information Available,,Preschool 3,30,24,Food Permit
L359131,Sunday,No Information Available,,School Age 1,25,19,Yes
L359131,,,,School Age 2,25,19,Transportation
L359131,,,,School Age 3,25,19,No
L359131,,,,,,,
L359131,,,,,,,
,,,,,,,
,,,,,,,
L359153,Day,Time,,Services,FullTime,PartTime,Capacity
L359153,Monday,5:00 AM - 7:00 PM,,Infant 1,35,33,33 Children
L359153,Tuesday,5:00 AM - 7:00 PM,,Toddler 1,35,33,CCCAP Subsidy
L359153,Wednesday,5:00 AM - 7:00 PM,,Toddler 2,35,33,Accepted
L359153,Thursday,5:00 AM - 7:00 PM,,Preschool 1,32,30,Acceditations
L359153,Friday,5:00 AM - 7:00 PM,,Preschool 2,32,30,No
L359153,Saturday,9:00 AM - 5:00 PM,,Preschool 3,32,30,Food Permit
L359153,Sunday,9:00 AM - 5:00 PM,,School Age 1,29,27,Yes
L359153,,,,School Age 2,29,27,Transportation
L359153,,,,School Age 3,29,27,No
L359153,,,,,,,
L359153,,,,,,,
,,,,,,,
,,,,,,,
L359183,Day,Time,,Services,FullTime,PartTime,Capacity
L359183,Monday,7:00 AM - 6:00 PM,,Infant 1,35,35,90 Children
L359183,Tuesday,7:00 AM - 6:00 PM,,Toddler 1,35,35,CCCAP Subsidy
L359183,Wednesday,7:00 AM - 6:00 PM,,Toddler 2,35,35,Accepted
L359183,Thursday,7:00 AM - 6:00 PM,,Preschool 1,35,35,Acceditations
L359183,Friday,7:00 AM - 6:00 PM,,Preschool 2,35,35,No
L359183,Saturday,No Information Available,,Preschool 3,35,35,Food Permit
L359183,Sunday,No Information Available,,School Age 1,35,35,Yes
L359183,,,,School Age 2,35,35,Transportation
L359183,,,,School Age 3,35,35,No
L359183,,,,,,,
L359183,,,,,,,
,,,,,,,
,,,,,,,
L359202,Day,Time,,Services,FullTime,PartTime,Capacity
L359202,Monday,6:00 AM - 12:00 AM,,Infant 1,32,25,40 Children
L359202,Tuesday,6:00 AM - 12:00 AM,,Toddler 1,31,25,CCCAP Subsidy
L359202,Wednesday,6:00 AM - 12:00 AM,,Toddler 2,30,25,Accepted
L359202,Thursday,6:00 AM - 12:00 AM,,Preschool 1,28,25,Acceditations
L359202,Friday,6:00 AM - 12:00 AM,,Preschool 2,27,25,No
L359202,Saturday,No Information Available,,Preschool 3,26,25,Food Permit
L359202,Sunday,No Information Available,,School Age 1,24,20,Yes
L359202,,,,School Age 2,24,20,Transportation
L359202,,,,School Age 3,24,20,No
L359202,,,,,,,
L359202,,,,,,,
,,,,,,,
,,,,,,,
L359241,Time,,,No Information Available,,Capacity,
L359241,Monday,7:30 AM - 2:00 PM,,,,57 Children,
L359241,Tuesday,7:30 AM - 2:00 PM,,,,CCCAP Subsidy,
L359241,Wednesday,No Information Available,,,,No Information Available,
L359241,Thursday,7:30 AM - 2:00 PM,,,,Acceditations,
L359241,Friday,7:30 AM - 2:00 PM,,,,No Information Available,
L359241,Saturday,No Information Available,,,,Food Permit,
L359241,Sunday,No Information Available,,,,Yes,
L359241,,,,,,Transportation,
L359241,,,,,,No,
L359241,,,,,,,
L359241,,,,,,,
,,,,,,,
,,,,,,,
L359251,Day,Time,,Services,FullTime,PartTime,Capacity
L359251,Monday,6:00 AM - 12:00 AM,,Infant 1,26,19,21 Children
L359251,Tuesday,6:00 AM - 12:00 AM,,Toddler 1,26,19,CCCAP Subsidy
L359251,Wednesday,6:00 AM - 12:00 AM,,Toddler 2,26,19,Accepted
L359251,Thursday,6:00 AM - 12:00 AM,,Preschool 1,23,17,Acceditations
L359251,Friday,6:00 AM - 12:00 AM,,Preschool 2,23,17,No Information Available
L359251,Saturday,No Information Available,,Preschool 3,23,16,Food Permit
L359251,Sunday,No Information Available,,School Age 1,23,15,Yes
L359251,,,,School Age 2,23,15,Transportation
L359251,,,,School Age 3,23,15,Yes
L359251,,,,,,,
L359251,,,,,,,
,,,,,,,
,,,,,,,
L359252,Day,Time,,No Information Available,,Capacity,
L359252,Monday,7:25 AM - 6:00 PM,,,,82 Children,
L359252,Tuesday,7:25 AM - 6:00 PM,,,,CCCAP Subsidy,
L359252,Wednesday,7:25 AM - 6:00 PM,,,,No Information Available,
L359252,Thursday,7:25 AM - 6:00 PM,,,,Acceditations,
L359252,Friday,7:25 AM - 6:00 PM,,,,No Information Available,
L359252,Saturday,No Information Available,,,,Food Permit,
L359252,Sunday,No Information Available,,,,Yes,
L359252,,,,,,Transportation,
L359252,,,,,,Yes,
L359252,,,,,,,
L359252,,,,,,,
,,,,,,,
,,,,,,,
L359302,Day,Time,,Services,FullTime,PartTime,Capacity
L359302,Monday,6:00 AM - 7:00 PM,,Infant 1,30,26,99 Children
L359302,Tuesday,6:00 AM - 7:00 PM,,Toddler 1,28,23,CCCAP Subsidy
L359302,Wednesday,6:00 AM - 7:00 PM,,Toddler 2,28,23,Accepted
L359302,Thursday,6:00 AM - 7:00 PM,,Preschool 1,26,23,Acceditations
